Date,Sector,Sector_Log_Return
2015-01-30,Real Estate,-0.01418908018300329
2015-01-30,Technology,0.010472843349433486
2015-01-30,Utilities,-0.009367546164581374
2015-02-06,Basic Materials,0.022746518182707672
2015-02-06,Communication Services,0.012619102476173545
2015-02-06,Consumer Cyclical,0.013975969751658166
2015-02-06,Consumer Defensive,0.0011719637707896051
2015-02-06,Energy,0.006508397565361177
2015-02-06,Financial Services,0.021618910616297046
2015-02-06,Healthcare,-0.009601177029654042
2015-02-06,Industrials,0.003268236104702212
2015-02-06,Real Estate,-0.02179459744806289
2015-02-06,Technology,0.02629762064017033
2015-02-06,Utilities,-0.03125231553318412
2015-02-13,Basic Materials,0.02983894260650317
2015-02-13,Communication Services,0.012152886411507158
2015-02-13,Consumer Cyclical,0.0016160774309422307
2015-02-13,Consumer Defensive,0.00431276745433123
2015-02-13,Energy,0.02837992114836483
2015-02-13,Financial Services,0.017044647140499355
2015-02-13,Healthcare,0.01878016314354515
2015-02-13,Industrials,0.013866567312723116
2015-02-13,Real Estate,-0.0021378161541956283
2015-02-13,Technology,0.03462018980840917
2015-02-13,Utilities,-0.038583160109630796
2015-02-20,Basic Materials,0.016725357371362905
2015-02-20,Communication Services,0.004036435590592487
2015-02-20,Consumer Cyclical,0.013937611798039557
2015-02-20,Consumer Defensive,0.005813819025778053
2015-02-20,Energy,-0.018550570015358897
2015-02-20,Financial Services,0.00563369488292927
2015-02-20,Healthcare,0.017040913523758607
2015-02-20,Industrials,0.012858086230046355
2015-02-20,Real Estate,-0.011425764953191034
2015-02-20,Technology,0.015022842709976225
2015-02-20,Utilities,0.02580484325901791
2015-02-27,Basic Materials,-0.004237401278982809
2015-02-27,Communication Services,0.037610742854355096
2015-02-27,Consumer Cyclical,0.0063475353375756875
2015-02-27,Consumer Defensive,0.00013286715124797362
2015-02-27,Energy,-0.015648906381963427
2015-02-27,Financial Services,-0.0019090573691802049
2015-02-27,Healthcare,-0.002584113453769332
2015-02-27,Industrials,-0.00823120758699818
2015-02-27,Real Estate,0.002927449079672585
2015-02-27,Technology,0.006024855730964208
2015-02-27,Utilities,-0.032042040196019916
2015-03-06,Basic Materials,-0.049838614940833706
2015-03-06,Communication Services,-0.03513655131444255
2015-03-06,Consumer Cyclical,-0.031179332264575393
2015-03-06,Consumer Defensive,-0.02883259545238144
2015-03-06,Energy,-0.03928261741792169
2015-03-06,Financial Services,-0.02521775424351745
2015-03-06,Healthcare,-0.021148082447720564
2015-03-06,Industrials,-0.028596268753262093
2015-03-06,Real Estate,-0.027152595618697203
2015-03-06,Technology,-0.02299379868419122
2015-03-06,Utilities,-0.024860872278116366
2015-03-13,Basic Materials,0.00019045627395440938
2015-03-13,Communication Services,0.003481405804668547
2015-03-13,Consumer Cyclical,0.015473814695325312
2015-03-13,Consumer Defensive,0.003824028544191751
2015-03-13,Energy,0.0034026752118055366
2015-03-13,Financial Services,0.024689820932118564
2015-03-13,Healthcare,0.03318632046629529
2015-03-13,Industrials,0.01368536142542564
2015-03-13,Real Estate,0.02088681504549662
2015-03-13,Technology,0.011884534553418567
2015-03-13,Utilities,0.017683271645835698
2015-03-20,Basic Materials,0.014053447855039968
2015-03-20,Communication Services,0.03648824721290772
2015-03-20,Consumer Cyclical,0.01676346834914226
2015-03-20,Consumer Defensive,0.011470213065810524
2015-03-20,Energy,0.019364894736865246
2015-03-20,Financial Services,-0.005792486470041645
2015-03-20,Healthcare,0.01745198795303264
2015-03-20,Industrials,0.00150507238262071
2015-03-20,Real Estate,0.032986757654618726
2015-03-20,Technology,0.005101692788053417
2015-03-20,Utilities,0.013630164209856268
2015-03-27,Basic Materials,-0.0087619965911155
2015-03-27,Communication Services,-0.035282750402675284
2015-03-27,Consumer Cyclical,-0.01673700829852776
2015-03-27,Consumer Defensive,-0.005583673441820107
2015-03-27,Energy,0.01734293425439677
2015-03-27,Financial Services,-0.011009291424273777
2015-03-27,Healthcare,-0.015279343274080814
2015-03-27,Industrials,-0.006853428192331481
2015-03-27,Real Estate,-0.012463147578806602
2015-03-27,Technology,-0.03274815316262566
2015-03-27,Utilities,-0.002153600714565796
2015-04-03,Basic Materials,0.006911205644947436
2015-04-03,Communication Services,-0.002543338715680332
2015-04-03,Consumer Cyclical,0.0117917647474982
2015-04-03,Consumer Defensive,0.00599883414649258
2015-04-03,Energy,0.015160551635407391
2015-04-03,Financial Services,0.0018787231920580857
2015-04-03,Healthcare,-0.005360525434168971
2015-04-03,Industrials,0.0010748119921589617
2015-04-03,Real Estate,0.0046909181414795656
2015-04-03,Technology,0.009579585149547681
2015-04-03,Utilities,0.004288868831278177
2015-04-10,Basic Materials,0.009615135994219006
2015-04-10,Communication Services,0.006385400189529981
2015-04-10,Consumer Cyclical,0.011529622405604675
2015-04-10,Consumer Defensive,-0.0005967949119073393
2015-04-10,Energy,0.01563064126510648
2015-04-10,Financial Services,0.013014432352662293
2015-04-10,Healthcare,0.01912313904841649
2015-04-10,Industrials,0.014974501284194384
2015-04-10,Real Estate,-0.01271941154165782
2015-04-10,Technology,0.004066094225871194
2015-04-10,Utilities,-0.0040914439536646405
2015-04-17,Basic Materials,0.006276677096211309
2015-04-17,Communication Services,0.018703209012923227
2015-04-17,Consumer Cyclical,-0.0016695043508784552
2015-04-17,Consumer Defensive,-0.0009420982999506261
2015-04-17,Energy,0.009970311722587333
2015-04-17,Financial Services,-0.008004812381205135
2015-04-17,Healthcare,0.00827717632023892
2015-04-17,Industrials,-9.14456431107071e-05
2015-04-17,Real Estate,-0.0007090470841575384
2015-04-17,Technology,0.003853322290850797
2015-04-17,Utilities,-0.0015056803689558675
2015-04-24,Basic Materials,0.0300394574098631
2015-04-24,Communication Services,0.01355413787037888
2015-04-24,Consumer Cyclical,0.02824324781455525
2015-04-24,Consumer Defensive,-0.007533946976780135
2015-04-24,Energy,0.008018379084389321
2015-04-24,Financial Services,0.010469465288176633
2015-04-24,Healthcare,-0.011976845337071442
2015-04-24,Industrials,0.0014137144843931024
2015-04-24,Real Estate,0.0013060643391305028
2015-04-24,Technology,0.019761956665997008
2015-04-24,Utilities,0.01157879557771093
2015-05-01,Basic Materials,-0.00294517851623341
2015-05-01,Communication Services,-0.02736892634619792
2015-05-01,Consumer Cyclical,-0.011097618871226463
2015-05-01,Consumer Defensive,-0.004443301625609556
2015-05-01,Energy,-0.010152316398931611
2015-05-01,Financial Services,0.008266266631663024
2015-05-01,Healthcare,-0.01740301833622281
2015-05-01,Industrials,-0.00706966054467399
2015-05-01,Real Estate,-0.038314376405499534
2015-05-01,Technology,-0.017520909560689694
2015-05-01,Utilities,-0.02544215852161125
2015-05-08,Basic Materials,0.007324515252992143
2015-05-08,Communication Services,-0.0007096730785544416
2015-05-08,Consumer Cyclical,0.020841324941029686
2015-05-08,Consumer Defensive,0.005974415983751808
2015-05-08,Energy,-0.010262791082960743
2015-05-08,Financial Services,0.010702152259569437
2015-05-08,Healthcare,0.011937382916120015
2015-05-08,Industrials,0.0102543646882927
2015-05-08,Real Estate,0.01559211624607114
2015-05-08,Technology,-0.000584375043022305
2015-05-08,Utilities,-0.0035022985384252493
2015-05-15,Basic Materials,0.0059354924024620235
2015-05-15,Communication Services,0.024286413742179738
2015-05-15,Consumer Cyclical,0.008253141693233374
2015-05-15,Consumer Defensive,0.007404678091897434
2015-05-15,Energy,-0.003468490510771997
2015-05-15,Financial Services,0.01866662405631336
2015-05-15,Healthcare,0.026371176713526047
2015-05-15,Industrials,0.008477751270661481
2015-05-15,Real Estate,0.015108345852337151
2015-05-15,Technology,0.01866260022653541
2015-05-15,Utilities,0.016353790536806075
2015-05-22,Basic Materials,-0.014691665518101936
2015-05-22,Communication Services,-0.0019371839056923099
2015-05-22,Consumer Cyclical,-0.009510409090550452
2015-05-22,Consumer Defensive,-0.014567958221179393
2015-05-22,Energy,-0.011427566278813684
2015-05-22,Financial Services,-0.015158504971547936
2015-05-22,Healthcare,-0.009208169410116882
2015-05-22,Industrials,-0.008385332157155053
2015-05-22,Real Estate,-0.01081578318692499
2015-05-22,Technology,-0.0038774840990681066
2015-05-22,Utilities,-0.004827212514791357
2015-05-29,Basic Materials,0.010659560597699439
2015-05-29,Communication Services,0.010207142769310552
2015-05-29,Consumer Cyclical,0.002622498856144412
2015-05-29,Consumer Defensive,-0.004377191287472534
2015-05-29,Energy,-0.0038309113929379753
2015-05-29,Financial Services,0.0035153188861337097
2015-05-29,Healthcare,0.012220485293336764
2015-05-29,Industrials,-0.003405105142061049
2015-05-29,Real Estate,-0.0014759974588603535
2015-05-29,Technology,0.022935632370865967
2015-05-29,Utilities,-0.006399590240144061
2015-06-05,Basic Materials,-0.025872017378344624
2015-06-05,Communication Services,-0.009075492651884598
2015-06-05,Consumer Cyclical,-0.0016384639625517056
2015-06-05,Consumer Defensive,-0.017988873786198404
2015-06-05,Energy,-0.019972314669634922
2015-06-05,Financial Services,-3.6297059305008903e-05
2015-06-05,Healthcare,-0.003140987395195817
2015-06-05,Industrials,-0.007292758413474404
2015-06-05,Real Estate,-0.034029308401619295
2015-06-05,Technology,-0.019336401394774175
2015-06-05,Utilities,-0.03132686414068327
2015-06-12,Basic Materials,-0.0020809803546422484
2015-06-12,Communication Services,0.006231788558971388
2015-06-12,Consumer Cyclical,0.00371600982014945
2015-06-12,Consumer Defensive,0.005871585034398154
2015-06-12,Energy,0.003498545839266182
2015-06-12,Financial Services,0.0141683460964039
2015-06-12,Healthcare,0.008850438643592575
2015-06-12,Industrials,0.0027340851193547624
2015-06-12,Real Estate,0.013919331370170733
2015-06-12,Technology,0.003900791990491805
2015-06-12,Utilities,0.004496812517244699
2015-06-19,Basic Materials,0.013534365781171016
2015-06-19,Communication Services,0.03800142534569619
2015-06-19,Consumer Cyclical,0.028227977550297188
2015-06-19,Consumer Defensive,0.011173565087145862
2015-06-19,Energy,0.015910190477531956
2015-06-19,Financial Services,0.011895779667918372
2015-06-19,Healthcare,0.01683213879659985
2015-06-19,Industrials,0.009636358537655508
2015-06-19,Real Estate,0.0013333641364303215
2015-06-19,Technology,0.003843753967087121
2015-06-19,Utilities,-0.0011984061778233764
2015-06-26,Basic Materials,-0.041536991484742325
2015-06-26,Communication Services,-0.029634464687093666
2015-06-26,Consumer Cyclical,-0.017363816237006904
2015-06-26,Consumer Defensive,-0.020222192837214104
2015-06-26,Energy,-0.02275815119089222
2015-06-26,Financial Services,-0.031779917764597945
2015-06-26,Healthcare,-0.01830672359029318
2015-06-26,Industrials,-0.0286483472211318
2015-06-26,Real Estate,-0.022624279832165247
2015-06-26,Technology,-0.04602974503965771
2015-06-26,Utilities,-0.01512943176562911
2015-07-03,Basic Materials,-0.010377719909451126
2015-07-03,Communication Services,0.012980242513287747
2015-07-03,Consumer Cyclical,0.01002218279200541
2015-07-03,Consumer Defensive,0.03147165436775006
2015-07-03,Energy,-0.011144100597701554
2015-07-03,Financial Services,0.002281696225612792
2015-07-03,Healthcare,0.013887503655195511
2015-07-03,Industrials,0.003065983798801638
2015-07-03,Real Estate,0.03347022392286194
2015-07-03,Technology,-0.005956798029199905
2015-07-03,Utilities,0.0414632005966955
2015-07-10,Basic Materials,0.008525187177847216
2015-07-10,Communication Services,0.042059651856873374
2015-07-10,Consumer Cyclical,0.019295330714868327
2015-07-10,Consumer Defensive,0.008895282470196811
2015-07-10,Energy,0.01023174464340982
2015-07-10,Financial Services,0.022559606501267506
2015-07-10,Healthcare,0.017509259425086188
2015-07-10,Industrials,0.007095611871833305
2015-07-10,Real Estate,0.003863205211254595
2015-07-10,Technology,0.009131653075612879
2015-07-10,Utilities,-0.010528344904665853
2015-07-17,Basic Materials,-0.04563697597826308
2015-07-17,Communication Services,0.10331820867012736
2015-07-17,Consumer Cyclical,0.005048484986304233
2015-07-17,Consumer Defensive,0.0030163067733759777
2015-07-17,Energy,-0.03710907064451049
2015-07-17,Financial Services,0.016951960844887336
2015-07-17,Healthcare,-0.0028395974190856734
2015-07-17,Industrials,-0.010993773484751003
2015-07-17,Real Estate,0.007534507652121442
2015-07-17,Technology,0.003587674208910947
2015-07-17,Utilities,-0.005986687695829064
2015-07-24,Basic Materials,-0.032405682645631526
2015-07-24,Communication Services,-0.037889880680955244
2015-07-24,Consumer Cyclical,0.010545282727419227
2015-07-24,Consumer Defensive,-0.0027075456138079108
2015-07-24,Energy,-0.020337407260217304
2015-07-24,Financial Services,-0.015824639545986653
2015-07-24,Healthcare,-0.0009578979890618397
2015-07-24,Industrials,-0.019377808220354915
2015-07-24,Real Estate,0.0057682167398270395
2015-07-24,Technology,-0.019939206218640253
2015-07-24,Utilities,0.00841164439509891
2015-07-31,Basic Materials,-0.0015675747768549029
2015-07-31,Communication Services,0.016403537389208966
2015-07-31,Consumer Cyclical,0.016720076441324134
2015-07-31,Consumer Defensive,0.0043416059741337755
2015-07-31,Energy,-0.0407936905183178
2015-07-31,Financial Services,0.006873921427788417
2015-07-31,Healthcare,0.004103036793976689
2015-07-31,Industrials,0.0025421788647878073
2015-07-31,Real Estate,0.004998997100477816
2015-07-31,Technology,-0.0006337274948051025
2015-07-31,Utilities,0.006799954749985427
2015-08-07,Basic Materials,-0.005847174892268372
2015-08-07,Communication Services,0.011476286338938239
2015-08-07,Consumer Cyclical,-0.020106304704708797
2015-08-07,Consumer Defensive,-0.001251403737817727
2015-08-07,Energy,0.017409696776738794
2015-08-07,Financial Services,-0.002738405278318089
2015-08-07,Healthcare,-0.01141519527795866
2015-08-07,Industrials,0.0006505714699834546
2015-08-07,Real Estate,0.008028058138797697
2015-08-07,Technology,0.01256572514163984
2015-08-07,Utilities,0.01711142690029662
2015-08-14,Basic Materials,0.00957311920098615
2015-08-14,Communication Services,0.004352503938884929
2015-08-14,Consumer Cyclical,0.03275824754679104
2015-08-14,Consumer Defensive,-0.003353818585804126
2015-08-14,Energy,0.0016914030259181038
2015-08-14,Financial Services,0.00022540819092779074
2015-08-14,Healthcare,0.008390524345119787
2015-08-14,Industrials,0.007361720348131483
2015-08-14,Real Estate,0.010381999188013045
2015-08-14,Technology,-0.002190404027969628
2015-08-14,Utilities,0.0233347367687498
2015-08-21,Basic Materials,-0.111349891567752
2015-08-21,Communication Services,-0.12276711198616067
2015-08-21,Consumer Cyclical,-0.1152849849481816
2015-08-21,Consumer Defensive,-0.08964972218872073
2015-08-21,Energy,-0.15722103496726342
2015-08-21,Financial Services,-0.12152479009848399
2015-08-21,Healthcare,-0.1054203293375151
2015-08-21,Industrials,-0.09971292839260136
2015-08-21,Real Estate,-0.10769298345760767
2015-08-21,Technology,-0.11430509265897115
2015-08-21,Utilities,-0.0727229617100179
2015-08-28,Basic Materials,0.03296419168241575
2015-08-28,Communication Services,0.03127877459706763
2015-08-28,Consumer Cyclical,0.03725026338533681
2015-08-28,Consumer Defensive,0.014597621189392845
2015-08-28,Energy,0.074646381032272
2015-08-28,Financial Services,0.018476077999638792
2015-08-28,Healthcare,0.013009261996685218
2015-08-28,Industrials,0.021352206497922455
2015-08-28,Real Estate,0.0061314324310323826
